"id_polifenol"	"polifenol"	"id_gene"	"gene"	"quant"	"pmids"
"8780"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6517"	"LBP"	1	"11134043"
"8785"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:17985"	"ROBO4"	1	"25470344"
"8795"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3071"	"DUSP5"	1	"19578757"
"8838"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:4931"	"HLA-A"	1	"24244023"
"8850"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3579"	"FAH"	1	"11532983"
"8863"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:7569"	"MYH11"	1	"20808940"
"8864"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11126"	"SMTN"	1	"20808940"
"8938"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3490"	"ETV1"	1	"28497076"
"8947"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:281"	"ADRA2A"	1	"18457828"
"8978"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:15472"	"ALDH1A2"	1	"17526768"
"8979"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2603"	"CYP26A1"	1	"17526768"
"9008"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:4510"	"KISS1R"	1	"16222076"
"9029"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10611"	"CCL13"	1	"17824960"
"9050"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:7165"	"MMP19"	1	"14708598"
"9093"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5297"	"HTR3A"	1	"29966616"
"9111"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:13202"	"ADAMTS9"	1	"15880812"
"9112"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:217"	"ADAMTS1"	1	"15880812"
"9113"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:224"	"ADAMTS8"	1	"15880812"
"9114"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:16305"	"ADAMTS15"	1	"15880812"
"9151"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5008"	"HMGCS2"	1	"28867541"
"9160"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3051"	"TSC22D3"	1	"17054908"
"2486"	"858"	"2-(3-chloro-4-hydroxyphenyl)-2-(4-hydroxyphenyl)propane"	"HGNC:5156"	"HPR"	1	"17955489"
"4448"	"858"	"2-(3-chloro-4-hydroxyphenyl)-2-(4-hydroxyphenyl)propane"	"HGNC:1346"	"C7"	1	"25991428"
"5009"	"858"	"2-(3-chloro-4-hydroxyphenyl)-2-(4-hydroxyphenyl)propane"	"HGNC:1331"	"C5"	1	"25991428"
"1482"	"6314"	"2-(4-(dimethylamino)phenyl)-7,8-dihydroxy-4H-chromen-4-one"	"HGNC:7155"	"MMP1"	1	"28950658"
"2062"	"6314"	"2-(4-(dimethylamino)phenyl)-7,8-dihydroxy-4H-chromen-4-one"	"HGNC:6443"	"KRT6A"	1	"22768128"
"4018"	"6313"	"2-(4-fluorophenyl)-7,8-dihydroxy-4H-chromen-4-one"	"HGNC:11425"	"STS"	1	"26415657"
"362"	"4379"	"2-(piperidinoethoxyphenyl)-3-(4-hydroxyphenyl)-2H-benzo(b)pyran"	"HGNC:2187"	"COL11A2"	1	"25144715"
"3320"	"4379"	"2-(piperidinoethoxyphenyl)-3-(4-hydroxyphenyl)-2H-benzo(b)pyran"	"HGNC:904"	"AXIN2"	1	"25144715"
"4041"	"4379"	"2-(piperidinoethoxyphenyl)-3-(4-hydroxyphenyl)-2H-benzo(b)pyran"	"HGNC:6412"	"KRT1"	1	"25144715"
"6365"	"4379"	"2-(piperidinoethoxyphenyl)-3-(4-hydroxyphenyl)-2H-benzo(b)pyran"	"HGNC:12786"	"WNT7A"	1	"25144715"
"6367"	"4379"	"2-(piperidinoethoxyphenyl)-3-(4-hydroxyphenyl)-2H-benzo(b)pyran"	"HGNC:4044"	"FZD6"	1	"25144715"
"7472"	"4379"	"2-(piperidinoethoxyphenyl)-3-(4-hydroxyphenyl)-2H-benzo(b)pyran"	"HGNC:6445"	"KRT7"	1	"25144715"
"3402"	"382"	"2-bromophenol"	"HGNC:1373"	"CA2"	1	"25432060"
"607"	"583"	"2-fluoro-4-nitrophenol"	"HGNC:15962"	"CBX8"	1	"17351127"
"3222"	"583"	"2-fluoro-4-nitrophenol"	"HGNC:4298"	"GLB1"	1	"16916713"
"3411"	"1687"	"2-hydroxyestrone"	"HGNC:1248"	"C2"	1	"8593862"
"2683"	"1204"	"2-isopropyl-5-methylphenol"	"HGNC:8980"	"PIK3R2"	1	"25918546"
"351"	"2080"	"2-methoxy-1,4-hydroquinone"	"HGNC:2187"	"COL11A2"	1	"22334062"
"790"	"2924"	"2-methoxy-5-amino-N-hydroxybenzamide"	"HGNC:7419"	"MT-CO1"	1	"22435743"
"1174"	"1678"	"2-methoxyestrone"	"HGNC:6364"	"KLK3"	1	"19022961"
"2290"	"1678"	"2-methoxyestrone"	"HGNC:2294"	"COX8A"	1	"15994956"
"3853"	"1678"	"2-methoxyestrone"	"HGNC:5215"	"HSD17B7"	1	"16397246"
"4201"	"1678"	"2-methoxyestrone"	"HGNC:5210"	"HSD17B1"	1	"15994956"
"1676"	"940"	"2-t-butyl-5-(4-t-butylphenyl)phenol"	"HGNC:8066"	"NUP62"	1	"23188707"
"7189"	"3661"	"2-tert-butyl-4-hydroxyanisole"	"HGNC:18629"	"STAB2"	1	"1340765"
"1673"	"1937"	"2-tert-butyl-4-methylphenol"	"HGNC:8066"	"NUP62"	1	"29383142"
"866"	"1995"	"2-tert-butylhydroquinone"	"HGNC:8977"	"PIK3CD"	1	"25172557"
"1115"	"1995"	"2-tert-butylhydroquinone"	"HGNC:12811"	"XK"	1	"11768769"
"1506"	"1995"	"2-tert-butylhydroquinone"	"HGNC:30500"	"PRRT2"	2	"26154615,16455194"
"1660"	"1995"	"2-tert-butylhydroquinone"	"HGNC:8066"	"NUP62"	2	"23589329,23188707"
"2594"	"1995"	"2-tert-butylhydroquinone"	"HGNC:54"	"ABCC3"	1	"11239498"
"2993"	"1995"	"2-tert-butylhydroquinone"	"HGNC:4553"	"GPX1"	1	"28583816"
"3346"	"1995"	"2-tert-butylhydroquinone"	"HGNC:9864"	"RARA"	1	"18048326"
"3448"	"1995"	"2-tert-butylhydroquinone"	"HGNC:56"	"ABCC5"	1	"11239498"
"3528"	"1995"	"2-tert-butylhydroquinone"	"HGNC:385"	"AKR1C2"	2	"17108137,18048326"
"3942"	"1995"	"2-tert-butylhydroquinone"	"HGNC:9534"	"PSMA5"	1	"23108405"
"4045"	"1995"	"2-tert-butylhydroquinone"	"HGNC:14881"	"ZEB2"	1	"27750041"
"4294"	"1995"	"2-tert-butylhydroquinone"	"HGNC:11761"	"TFPI2"	1	"23032559"
"4862"	"1995"	"2-tert-butylhydroquinone"	"HGNC:7780"	"NFE2"	1	"27750041"
"5853"	"1995"	"2-tert-butylhydroquinone"	"HGNC:3798"	"FOSL2"	1	"7761434"
"6810"	"1995"	"2-tert-butylhydroquinone"	"HGNC:7673"	"NCOR2"	1	"15870285"
"7027"	"1995"	"2-tert-butylhydroquinone"	"HGNC:57"	"ABCC6"	1	"11239498"
"7404"	"1995"	"2-tert-butylhydroquinone"	"HGNC:10078"	"RNPEP"	1	"26154615"
"7452"	"1995"	"2-tert-butylhydroquinone"	"HGNC:20670"	"TWIST2"	1	"27750041"
"8939"	"1995"	"2-tert-butylhydroquinone"	"HGNC:30093"	"OSGIN1"	1	"17192422"
"9045"	"1995"	"2-tert-butylhydroquinone"	"HGNC:14966"	"PXDN"	1	"29953917"
"2964"	"401"	"2,2'-biphenol"	"HGNC:3059"	"HBEGF"	1	"28703301"
"9064"	"401"	"2,2'-biphenol"	"HGNC:20561"	"RHBDF1"	1	"28703301"
"9067"	"401"	"2,2'-biphenol"	"HGNC:20788"	"RHBDF2"	1	"28703301"
"318"	"428"	"2,2'-bisphenol F"	"HGNC:2187"	"COL11A2"	1	"24365254"
"594"	"5949"	"2,2'-dihydroxychalcone"	"HGNC:15962"	"CBX8"	1	"16314891"
"5505"	"5949"	"2,2'-dihydroxychalcone"	"HGNC:7939"	"NPPA"	1	"20826087"
"609"	"3160"	"2,2'-oxybis(4-allyl-1-methoxybenzene)"	"HGNC:15962"	"CBX8"	1	"28138251"
"5163"	"3386"	"2,2',4,4'-tetrabromodiphenyl ether"	"HGNC:5136"	"HOXD13"	2	"25784559,29117588"
"1211"	"3270"	"2,2',4,4',6-pentachlorodiphenyl ether"	"HGNC:16938"	"IFI44"	1	"26251594"
"5195"	"696"	"2,2-bis(4-hydroxyphenyl)-1,1,1-trichloroethane"	"HGNC:5440"	"IFNGR2"	1	"10854714"
"163"	"996"	"2,3-difluoro phenol"	"HGNC:7421"	"MT-CO2"	1	"20729081"
"3218"	"996"	"2,3-difluoro phenol"	"HGNC:4298"	"GLB1"	1	"15115406"
"1980"	"2159"	"2,3-dihydroxybenzoic acid"	"HGNC:2646"	"CYP4F3"	1	"29075787"
"9020"	"2159"	"2,3-dihydroxybenzoic acid"	"HGNC:2953"	"DNAH9"	1	"29792433"
"1481"	"2401"	"2,3,5-trihydroxybenzoic acid"	"HGNC:7155"	"MMP1"	1	"28672814"
"3338"	"2401"	"2,3,5-trihydroxybenzoic acid"	"HGNC:3488"	"ETS1"	1	"28672814"
"7335"	"2401"	"2,3,5-trihydroxybenzoic acid"	"HGNC:7940"	"NPPB"	1	"29266709"
"600"	"5901"	"2,4',6'-trihydroxy-3'-prenylchalcone"	"HGNC:15962"	"CBX8"	1	"17726738"
"4696"	"5901"	"2,4',6'-trihydroxy-3'-prenylchalcone"	"HGNC:500"	"ANPEP"	1	"18591809"
"364"	"4033"	"2,4-bis(4-fluorophenylacetyl)phloroglucinol"	"HGNC:2187"	"COL11A2"	1	"22819448"
"7480"	"4033"	"2,4-bis(4-fluorophenylacetyl)phloroglucinol"	"HGNC:12968"	"RNF112"	1	"22819448"
"216"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:11925"	"TNFSF10"	1	"29207641"
"325"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:2187"	"COL11A2"	1	"24390815"
"383"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:8729"	"PCNA"	1	"29207641"
"461"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:5397"	"IFI27"	1	"24423061"
"713"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:11905"	"TNFRSF10B"	1	"29207641"
"1036"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:5960"	"IKBKB"	1	"29207641"
"1376"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:590"	"BIRC2"	1	"23082969"
"1901"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:11205"	"SP1"	1	"24423061"
"2379"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:11910"	"TNFRSF25"	1	"26474284"
"5260"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:13469"	"TNFRSF21"	1	"29207641"
"6077"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:9455"	"PROP1"	1	"29207641"
"7072"	"1237"	"2,4-bis(p-hydroxyphenyl)-2-butenal"	"HGNC:7142"	"MARCKSL1"	1	"24423061"
"3203"	"1821"	"2,4-D n-butyl ester"	"HGNC:1323"	"C4A"	1	"25139569"
"3704"	"1821"	"2,4-D n-butyl ester"	"HGNC:1318"	"C3"	1	"25139569"
"4449"	"1821"	"2,4-D n-butyl ester"	"HGNC:1346"	"C7"	1	"25139569"
"5441"	"444"	"2,4-di-tert-butylphenol"	"HGNC:24077"	"ANAPC10"	2	"23517721,24295787"
"6259"	"444"	"2,4-di-tert-butylphenol"	"HGNC:4819"	"HAS2"	2	"23517721,24295787"
"7079"	"444"	"2,4-di-tert-butylphenol"	"HGNC:1067"	"BMP1"	1	"15517910"
"544"	"60"	"2,4-Dinitrophenol"	"HGNC:15962"	"CBX8"	1	"17227049"
"1070"	"60"	"2,4-Dinitrophenol"	"HGNC:8909"	"PGP"	1	"19172464"
"1549"	"60"	"2,4-Dinitrophenol"	"HGNC:10718"	"SELE"	1	"26071781"
"1921"	"60"	"2,4-Dinitrophenol"	"HGNC:11328"	"SSSCA1"	1	"18276104"
"2013"	"60"	"2,4-Dinitrophenol"	"HGNC:4656"	"GTF2H2"	1	"19572256"
"2301"	"60"	"2,4-Dinitrophenol"	"HGNC:6000"	"IL1RN"	1	"28074058"
"3327"	"60"	"2,4-Dinitrophenol"	"HGNC:9446"	"PRLR"	1	"6246118"
"5329"	"60"	"2,4-Dinitrophenol"	"HGNC:11249"	"SPN"	1	"19557357"
"5519"	"60"	"2,4-Dinitrophenol"	"HGNC:10963"	"SLC22A1"	1	"25925410"
"6069"	"60"	"2,4-Dinitrophenol"	"HGNC:11063"	"SLC7A5"	1	"17998105"
"6470"	"60"	"2,4-Dinitrophenol"	"HGNC:2301"	"CPD"	1	"23460817"
"6563"	"60"	"2,4-Dinitrophenol"	"HGNC:2296"	"CPA1"	1	"23460817"
"8841"	"60"	"2,4-Dinitrophenol"	"HGNC:2299"	"CPB1"	1	"23460817"
"709"	"277"	"2,4,6-tribromophenol"	"HGNC:11766"	"TGFB1"	1	"28230093"
"1984"	"2241"	"2,4,6-trihydroxybenzoic acid"	"HGNC:2646"	"CYP4F3"	1	"29075787"
"712"	"480"	"2,4,6-triiodophenol"	"HGNC:11766"	"TGFB1"	1	"28230093"
"547"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:15962"	"CBX8"	7	"24849495,21232596,26014123,22845469,23898810,27188467,24495178"
"1508"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:30500"	"PRRT2"	2	"27604137,26717916"
"1663"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:8066"	"NUP62"	1	"23188707"
"1898"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:11205"	"SP1"	1	"16712525"
"2101"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:9355"	"PRDX5"	1	"25540678"
"2615"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:10922"	"SLC16A1"	1	"28846107"
"2895"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:8139"	"ONECUT2"	7	"22425810,25241985,23146755,24925362,26387652,21205218,23829777"
"4930"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:6341"	"KISS1"	1	"25540678"
"5473"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:10645"	"XCL1"	3	"26387654,27604137,23685796"
"5479"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:813"	"ATP2A3"	1	"24079514"
"5496"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:3685"	"FGF7"	1	"27677589"
"5569"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:10924"	"SLC16A3"	1	"28846107"
"6012"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:25896"	"ORAI1"	1	"27677589"
"6434"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:1160"	"TWNK"	1	"29410730"
"6493"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:6541"	"LDHB"	1	"28846107"
"8221"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:7533"	"MX2"	1	"24079514"
"8455"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:3682"	"FGF4"	1	"27677589"
"9033"	"1996"	"2,5-di-tert-butylhydroquinone"	"HGNC:30048"	"PIR"	1	"25540678"
"8732"	"2038"	"2,5-diaziridinylhydroquinone"	"HGNC:23207"	"RIF1"	1	"9240349"
"703"	"343"	"2,5-dichloro-4-bromophenol"	"HGNC:11766"	"TGFB1"	1	"11238185"
"3046"	"343"	"2,5-dichloro-4-bromophenol"	"HGNC:10721"	"SELP"	1	"16835747"
"5136"	"343"	"2,5-dichloro-4-bromophenol"	"HGNC:3065"	"DUSP10"	1	"15774218"
"7357"	"343"	"2,5-dichloro-4-bromophenol"	"HGNC:1685"	"CD5"	1	"15876794"
"1982"	"3058"	"2,5-dihydroxybenzoic acid"	"HGNC:2646"	"CYP4F3"	1	"29075787"
"3134"	"1640"	"2,6-bis-4-(hydroxy-3-methoxybenzylidene)cyclohexanone"	"HGNC:47"	"ABCB6"	1	"25543853"
"3450"	"1640"	"2,6-bis-4-(hydroxy-3-methoxybenzylidene)cyclohexanone"	"HGNC:56"	"ABCC5"	1	"25543853"
"3729"	"1640"	"2,6-bis-4-(hydroxy-3-methoxybenzylidene)cyclohexanone"	"HGNC:6759"	"MARCKS"	1	"25543853"
"6536"	"745"	"2,6-di-tert-butyl-4-(3-hydroxy-2,2-dimethylpropyl)phenol"	"HGNC:8596"	"PAM"	1	"28424220"
"876"	"1918"	"2,6-di-tert-butyl-4-(aminomethyl)phenol hydrochloride"	"HGNC:8977"	"PIK3CD"	1	"23845444"
"6438"	"1918"	"2,6-di-tert-butyl-4-(aminomethyl)phenol hydrochloride"	"HGNC:13799"	"ERP29"	1	"23846217"
"7049"	"1918"	"2,6-di-tert-butyl-4-(aminomethyl)phenol hydrochloride"	"HGNC:4193"	"GCH1"	1	"11815603"
"7613"	"1918"	"2,6-di-tert-butyl-4-(aminomethyl)phenol hydrochloride"	"HGNC:18002"	"TOMM22"	1	"23846217"
"5442"	"1948"	"2,6-di-tert-butyl-4-benzoquinone"	"HGNC:24077"	"ANAPC10"	1	"23517721"
"6260"	"1948"	"2,6-di-tert-butyl-4-benzoquinone"	"HGNC:4819"	"HAS2"	1	"23517721"
"5282"	"1934"	"2,6-di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one"	"HGNC:10494"	"S100A4"	1	"16533022"
"5290"	"1934"	"2,6-di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one"	"HGNC:9353"	"PRDX2"	1	"16533022"
"7078"	"1934"	"2,6-di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one"	"HGNC:1067"	"BMP1"	1	"15517910"
"3903"	"962"	"2,6-di-tert-butyl-4-methylphenol"	"HGNC:16753"	"PRDX6"	1	"17305404"
"2501"	"393"	"2,6-di-tert-butylphenol"	"HGNC:4839"	"HCFC1"	1	"21556631"
"3932"	"393"	"2,6-di-tert-butylphenol"	"HGNC:188"	"ADAM10"	1	"21556631"
"5073"	"393"	"2,6-di-tert-butylphenol"	"HGNC:2961"	"DYNC1H1"	1	"29222969"
"6659"	"393"	"2,6-di-tert-butylphenol"	"HGNC:742"	"ASGR1"	1	"29222969"
"6664"	"393"	"2,6-di-tert-butylphenol"	"HGNC:743"	"ASGR2"	1	"29222969"
"330"	"57"	"2,6-Dichloroindophenol"	"HGNC:2187"	"COL11A2"	1	"19394313"
"4561"	"57"	"2,6-Dichloroindophenol"	"HGNC:2419"	"CRYZ"	1	"1764253"
"6468"	"57"	"2,6-Dichloroindophenol"	"HGNC:9208"	"POR"	2	"8567127,1458556"
"7567"	"57"	"2,6-Dichloroindophenol"	"HGNC:24376"	"CYB5R2"	1	"8567127"
"8899"	"57"	"2,6-Dichloroindophenol"	"HGNC:4635"	"GSTM3"	1	"21034357"
"8900"	"57"	"2,6-Dichloroindophenol"	"HGNC:2389"	"CRYAB"	1	"21034357"
"3221"	"665"	"2,6-difluorophenol"	"HGNC:4298"	"GLB1"	1	"15115406"
"6325"	"783"	"2,6-diprenyl-4-iodophenol"	"HGNC:4805"	"HAGH"	1	"26594764"
"7054"	"7050"	"3'-chloro-5,7-dimethoxyisoflavone"	"HGNC:10639"	"CXCL13"	1	"21725807"
"153"	"6687"	"3'-dimethylaminoflavone"	"HGNC:7421"	"MT-CO2"	1	"18720191"
"5230"	"6853"	"3'-hydroxydaidzein"	"HGNC:16833"	"SOCS6"	1	"16372328"
"801"	"4675"	"3'-methoxy-4'-nitroflavone"	"HGNC:348"	"AHR"	1	"11597580"
"8448"	"5822"	"3'-methyl-3-hydroxychalcone"	"HGNC:14301"	"XIRP1"	1	"8142919"
"3706"	"5586"	"3',4'-dimethoxy-alpha-naphthoflavone"	"HGNC:1318"	"C3"	1	"22553215"
"5589"	"5586"	"3',4'-dimethoxy-alpha-naphthoflavone"	"HGNC:2665"	"CD55"	1	"22553215"
"1797"	"6711"	"3',4'-dimethoxyflavone"	"HGNC:30306"	"PHB2"	3	"15905203,16484233,16530937"
"5343"	"6711"	"3',4'-dimethoxyflavone"	"HGNC:3401"	"EPHX1"	1	"16484233"
"7950"	"6711"	"3',4'-dimethoxyflavone"	"HGNC:16472"	"SLC45A2"	1	"15905203"
"589"	"7352"	"3',4',5'-trimethoxyflavonol"	"HGNC:15962"	"CBX8"	1	"28760528"
"3166"	"4711"	"3',6-dinitroflavone"	"HGNC:3009"	"DPP4"	1	"12930151"
"133"	"713"	"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione"	"HGNC:7421"	"MT-CO2"	1	"23871716"
"1015"	"713"	"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione"	"HGNC:8743"	"PCSK1"	1	"25398830"
"3025"	"713"	"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione"	"HGNC:903"	"AXIN1"	1	"25869100"
"5159"	"713"	"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione"	"HGNC:168"	"ACTR1B"	1	"17234760"
"6571"	"713"	"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione"	"HGNC:10886"	"SIRT2"	1	"18624766"
"7449"	"713"	"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione"	"HGNC:11639"	"TCF7"	1	"25869100"
"8216"	"713"	"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione"	"HGNC:4278"	"GJA4"	1	"20705954"
"1378"	"5992"	"3-(3-hydroxy-4-methoxyphenyl)-1-(3,4,5-trimethoxyphenyl)prop-2-en-1-one"	"HGNC:590"	"BIRC2"	1	"23831571"
"2378"	"5992"	"3-(3-hydroxy-4-methoxyphenyl)-1-(3,4,5-trimethoxyphenyl)prop-2-en-1-one"	"HGNC:10019"	"RIPK1"	2	"25682199,23831571"
"4366"	"5992"	"3-(3-hydroxy-4-methoxyphenyl)-1-(3,4,5-trimethoxyphenyl)prop-2-en-1-one"	"HGNC:28880"	"MAGT1"	1	"25682199"
"2584"	"1704"	"3-(3-hydroxy-4-methoxyphenyl)-4-(3,4,5-trimethoxyphenyl)-1,2,5-selenadiazole"	"HGNC:1375"	"CA4"	1	"25529822"
"883"	"3404"	"3-(4'-hydroxyl-3',5'-dimethoxyphenyl)propionic acid"	"HGNC:8977"	"PIK3CD"	1	"25919915"
"4371"	"1527"	"3-(4-chlorophenyl)adamantane-1-carboxylic acid 3,4-dihydroxybenzylamide"	"HGNC:18859"	"SPHK2"	2	"22970244,20473784"
"6511"	"1527"	"3-(4-chlorophenyl)adamantane-1-carboxylic acid 3,4-dihydroxybenzylamide"	"HGNC:15456"	"MBTPS1"	1	"22970244"
"178"	"4770"	"3-bromo-6-methyl-2'-hydroxy flavone"	"HGNC:7421"	"MT-CO2"	1	"14696113"
"6543"	"3759"	"3-cyclopentyloxy-4-methoxybenzoic acid"	"HGNC:8780"	"PDE4A"	1	"14987986"
"950"	"2188"	"3-fluoro-4-hydroxybenzoate"	"HGNC:6081"	"INS"	1	"27836974"
"7204"	"2188"	"3-fluoro-4-hydroxybenzoate"	"HGNC:11007"	"SLC2A3"	1	"27836974"
"4017"	"2838"	"3-formylsalicylic acid"	"HGNC:11425"	"STS"	1	"17580843"
"5559"	"6320"	"3-hydroxy-7-geranyloxyflavone"	"HGNC:242"	"ADCYAP1R1"	1	"24398107"
"352"	"6124"	"3-hydroxyflavanone"	"HGNC:2187"	"COL11A2"	1	"22056764"
"7273"	"6124"	"3-hydroxyflavanone"	"HGNC:16090"	"PGRMC1"	1	"20392991"
"1477"	"4521"	"3-hydroxyflavone"	"HGNC:7155"	"MMP1"	1	"12761886"
"2357"	"4521"	"3-hydroxyflavone"	"HGNC:11390"	"AURKB"	1	"19437133"
"3294"	"4521"	"3-hydroxyflavone"	"HGNC:6430"	"KRT18"	1	"10769666"
"4988"	"4521"	"3-hydroxyflavone"	"HGNC:11257"	"SPR"	1	"19437133"
"6853"	"4521"	"3-hydroxyflavone"	"HGNC:7583"	"MYL2"	1	"27600294"
"595"	"4046"	"3-hydroxyphloretin"	"HGNC:15962"	"CBX8"	1	"25230777"
"1207"	"6301"	"3-methoxyflavone"	"HGNC:16938"	"IFI44"	1	"17526808"
"1947"	"6301"	"3-methoxyflavone"	"HGNC:30142"	"GDF15"	1	"17715378"
"3110"	"6301"	"3-methoxyflavone"	"HGNC:6348"	"KLF4"	1	"16077033"
"3415"	"6301"	"3-methoxyflavone"	"HGNC:384"	"AKR1C1"	1	"23481040"
"3576"	"6301"	"3-methoxyflavone"	"HGNC:1158"	"TSPO"	1	"15081869"
"5023"	"6301"	"3-methoxyflavone"	"HGNC:280"	"ADRA1D"	1	"18628404"
"183"	"2848"	"3-methoxysalicylic acid"	"HGNC:7421"	"MT-CO2"	1	"22313179"
"603"	"2848"	"3-methoxysalicylic acid"	"HGNC:15962"	"CBX8"	1	"16024637"
"792"	"2848"	"3-methoxysalicylic acid"	"HGNC:7419"	"MT-CO1"	1	"22313179"
"5118"	"4566"	"3-methyl-4',6-dihydroxy-3',5'-dibromoflavone"	"HGNC:12015"	"TPO"	1	"15080787"
"6934"	"4566"	"3-methyl-4',6-dihydroxy-3',5'-dibromoflavone"	"HGNC:11040"	"SLC5A5"	1	"15080787"
"9089"	"4566"	"3-methyl-4',6-dihydroxy-3',5'-dibromoflavone"	"HGNC:8818"	"SLC26A4"	1	"14757968"
"101"	"7550"	"3-methylquercetin"	"HGNC:7421"	"MT-CO2"	2	"21330379,22489690"
"271"	"7550"	"3-methylquercetin"	"HGNC:2187"	"COL11A2"	1	"26167492"
"858"	"7550"	"3-methylquercetin"	"HGNC:8977"	"PIK3CD"	1	"21330379"
"1065"	"7550"	"3-methylquercetin"	"HGNC:8909"	"PGP"	1	"29046908"
"1426"	"7550"	"3-methylquercetin"	"HGNC:16627"	"CHEK2"	1	"29563987"
"1471"	"7550"	"3-methylquercetin"	"HGNC:7155"	"MMP1"	1	"26974691"
"1542"	"7550"	"3-methylquercetin"	"HGNC:10718"	"SELE"	1	"21571063"
